0.45,0.00
0.46,0.00
0.48,0.00
0.46,0.00
0.43,0.00
0.43,0.00
0.46,0.00
0.47,0.00
0.45,0.00
0.48,0.00
0.48,0.00
0.47,0.00
0.42,0.00
0.45,0.00
0.44,0.00
0.45,0.00
0.46,0.00
0.48,0.00
0.45,0.00
0.50,0.00
0.46,0.00
0.44,0.00
0.48,0.00
0.45,0.00
0.46,0.00
0.46,0.00
0.48,0.00
0.45,0.00
0.49,0.00
0.43,0.00
0.46,0.00
0.43,0.00
0.45,0.00
0.44,0.00
0.45,0.00
0.46,0.00
0.43,0.00
0.48,0.00
0.45,0.00
0.45,0.00
0.49,0.00
0.44,0.00
0.45,0.00
0.46,0.00
0.45,0.00
0.45,0.00
0.48,0.00
0.43,0.00
0.46,0.00
0.45,0.00
0.43,0.00
0.46,0.00
0.46,0.00
0.43,0.00
0.46,0.00
0.45,0.00
0.46,0.00
0.46,0.00
0.47,0.00
0.44,0.00
0.47,0.00
0.46,0.00
0.45,0.00
0.45,0.00
0.46,0.00
0.43,0.00
0.44,0.00
0.46,0.00
0.46,0.00
0.45,0.00
0.46,0.00
0.45,0.00
0.45,0.00
0.45,0.00
0.48,0.00
0.43,0.00
0.49,0.00
0.46,0.00
0.46,0.00
0.48,0.00
0.47,0.00
0.47,0.00
0.45,0.00
0.46,0.00
0.47,0.00
0.43,0.00
0.47,0.00
0.46,0.00
0.44,0.00
0.43,0.00
0.43,0.00
0.45,0.00
0.39,0.00
0.46,0.00
0.46,0.00
0.46,0.00
0.45,0.00
0.44,0.00
0.46,0.00
0.44,0.00
0.44,0.00
0.46,0.00
0.45,0.00
0.44,0.00
0.46,0.00
0.47,0.00
0.46,0.00
0.45,0.00
0.46,0.00
0.48,0.00
0.44,0.00
0.44,0.00
0.44,0.00
0.45,0.00
0.45,0.00
0.48,0.00
0.43,0.00
0.45,0.00
0.46,0.00
0.47,0.00
0.47,0.00
0.47,0.00
0.45,0.00
0.48,0.00
0.44,0.00
0.45,0.00
0.43,0.00
0.44,0.00
0.47,0.00
0.46,0.00
0.40,0.00
0.42,0.00
0.46,0.00
0.48,0.00
0.46,0.00
0.45,0.00
0.43,0.00
0.45,0.00
0.46,0.00
0.48,0.00
0.46,0.00
0.46,0.00
0.43,0.00
0.45,0.00
0.46,0.00
0.43,0.00
0.43,0.00
0.46,0.00
0.45,0.00
0.43,0.00
0.45,0.00
0.44,0.00
0.44,0.00
0.48,0.00
0.46,0.00
0.44,0.00
0.48,0.00
0.45,0.00
0.47,0.00
0.45,0.00
0.42,0.00
0.46,0.00
0.47,0.00
0.46,0.00
0.44,0.00
0.47,0.00
0.43,0.00
0.45,0.00
0.42,0.00
0.45,0.00
0.44,0.00
0.44,0.00
0.48,0.00
0.45,0.00
0.45,0.00
0.42,0.00
0.44,0.00
0.46,0.00
0.43,0.00
0.43,0.00
0.45,0.00
0.45,0.00
0.42,0.00
0.46,0.00
0.45,0.00
0.43,0.00
0.44,0.00
0.44,0.00
0.44,0.00
0.43,0.00
0.45,0.00
0.44,0.00
0.45,0.00
0.46,0.00
0.45,0.00
0.47,0.00
0.45,0.00
0.43,0.00
0.44,0.00
0.42,0.00
0.44,0.00
0.45,0.00
0.43,0.00
0.44,0.00
0.44,0.00
0.45,0.00
0.45,0.00
0.44,0.00
0.43,0.00
0.43,0.00
0.46,0.00
0.47,0.00
0.47,0.00
0.43,0.00
0.41,0.00
0.41,0.00
0.43,0.00
0.45,0.00
0.46,0.00
0.45,0.00
0.42,0.00
0.44,0.00
0.43,0.00
0.43,0.00
0.41,0.00
0.44,0.00
0.45,0.00
0.43,0.00
0.44,0.00
0.42,0.00
0.44,0.00
0.46,0.00
0.44,0.00
0.46,0.00
0.40,0.00
0.45,0.00
0.43,0.00
0.45,0.00
0.45,0.00
0.43,0.00
0.42,0.00
0.44,0.00
0.44,0.00
0.42,0.00
0.45,0.00
0.45,0.00
0.45,0.00
0.45,0.00
0.43,0.00
0.46,0.00
0.42,0.00
0.45,0.00
0.44,0.00
0.43,0.00
0.44,0.00
0.43,0.00
0.45,0.00
0.44,0.00
0.46,0.00
0.44,0.00
0.46,0.00
0.45,0.00
0.40,0.00
0.41,0.00
0.45,0.00
0.44,0.00
0.43,0.00
0.40,0.00
0.43,0.00
0.45,0.00
0.42,0.00
0.42,0.00
0.44,0.00
0.45,0.00
0.45,0.00
0.44,0.00
0.44,0.00
0.42,0.00
0.45,0.00
0.43,0.00
0.44,0.00
0.42,0.00
0.43,0.00
0.43,0.00
0.43,0.00
0.47,0.00
0.44,0.00
0.44,0.00
0.44,0.00
0.41,0.00
0.44,0.00
0.44,0.00
0.43,0.00
0.43,0.00
0.47,0.00
0.45,0.00
0.45,0.00
0.45,0.00
0.43,0.00
0.43,0.00
0.43,0.00
0.43,0.00
0.44,0.00
0.43,0.00
0.43,0.00
0.44,0.00
0.42,0.00
0.43,0.00
0.43,0.00
0.43,0.00
0.43,0.00
0.42,0.00
0.46,0.00
0.44,0.00
0.46,0.00
0.43,0.00
0.42,0.00
0.45,0.00
0.44,0.00
0.43,0.00
0.43,0.00
0.44,0.00
0.44,0.00
0.45,0.00
0.45,0.00
0.43,0.00
0.44,0.00
0.45,0.00
0.43,0.00
0.40,0.00
0.44,0.00
0.43,0.00
0.44,0.00
0.45,0.00
0.41,0.00
0.44,0.00
0.45,0.00
0.43,0.00
0.44,0.00
0.46,0.00
0.42,0.00
0.43,0.00
0.46,0.00
0.44,0.00
0.45,0.00
0.43,0.00
0.45,0.00
0.44,0.00
0.43,0.00
0.45,0.00
0.42,0.00
0.42,0.00
0.43,0.00
0.41,0.00
0.43,0.00
0.41,0.00
0.40,0.00
0.46,0.00
0.43,0.00
0.44,0.00
0.43,0.00
0.43,0.00
0.42,0.00
0.45,0.00
0.43,0.00
0.41,0.00
0.43,0.00
0.43,0.00
0.43,0.00
0.43,0.00
0.44,0.00
0.44,0.00
0.44,0.00
0.43,0.00
0.44,0.00
0.39,0.00
0.42,0.00
0.44,0.00
0.43,0.00
0.44,0.00
0.43,0.00
0.44,0.00
0.40,0.00
0.44,0.00
0.43,0.00
0.45,0.00
0.42,0.00
0.42,0.00
0.44,0.00
0.43,0.00
0.41,0.00
0.40,0.00
0.45,0.00
0.45,0.00
0.41,0.00
0.43,0.00
0.40,0.00
0.45,0.00
0.41,0.00
0.44,0.00
0.42,0.00
0.45,0.00
0.43,0.00
0.42,0.00
0.40,0.00
0.40,0.00
0.45,0.00
0.44,0.00
0.44,0.00
0.42,0.00
0.43,0.00
0.44,0.00
0.43,0.00
0.43,0.00
0.41,0.00
0.42,0.00
0.45,0.00
0.47,0.00
0.44,0.00
0.45,0.00
0.43,0.00
0.45,0.00
0.42,0.00
0.43,0.00
0.44,0.00
0.43,0.00
0.43,0.00
0.45,0.00
0.45,0.00
0.43,0.00
0.45,0.00
0.41,0.00
0.44,0.00
0.45,0.00
0.43,0.00
0.43,0.00
0.42,0.00
0.43,0.00
0.43,0.00
0.44,0.00
0.40,0.00
0.43,0.00
0.43,0.00
0.41,0.00
0.43,0.00
0.47,0.00
0.45,0.00
0.42,0.00
0.45,0.00
0.47,0.00
0.42,0.00
0.45,0.00
0.42,0.00
0.43,0.00
0.44,0.00
0.45,0.00
0.45,0.00
0.44,0.00
0.42,0.00
0.44,0.00
0.44,0.00
0.45,0.00
0.43,0.00
0.43,0.00
0.43,0.00
0.42,0.00
0.40,0.00
0.44,0.00
0.44,0.00
0.44,0.00
0.40,0.00
0.43,0.00
0.44,0.00
0.40,0.00
0.42,0.00
0.41,0.00
0.43,0.00
0.41,0.00
0.41,0.00
0.39,0.00
0.41,0.00
0.37,0.00
0.38,0.00
0.40,0.00
0.39,0.00
0.40,0.00
0.40,0.00
0.38,0.00
0.43,0.00
0.44,0.00
0.51,0.00
0.57,0.00
0.64,0.00
0.66,0.00
0.68,0.00
0.67,0.00
0.62,0.00
0.61,0.00
0.58,0.00
0.57,0.00
0.58,0.00
0.62,0.00
0.65,0.00
0.65,0.00
0.66,0.00
0.70,0.00
0.71,0.00
0.69,0.00
0.71,0.00
0.75,0.00
0.82,0.00
0.94,0.00
0.98,0.00
1.03,0.00
0.99,0.00
0.98,0.00
0.89,0.00
0.85,0.00
0.80,0.00
0.76,0.00
0.77,0.00
0.73,0.00
0.79,0.00
0.80,0.00
0.87,0.00
0.88,0.00
0.89,0.00
0.93,0.00
0.94,0.00
0.96,0.00
0.95,0.00
1.05,0.00
1.16,0.00
1.31,0.00
1.44,0.00
1.38,0.00
1.35,0.00
1.27,0.00
1.12,0.00
1.02,0.00
0.98,0.00
0.94,0.00
0.94,0.00
0.97,0.00
0.97,0.00
1.02,0.00
1.01,0.00
1.05,0.00
1.05,0.00
1.06,0.00
1.06,0.00
1.08,0.00
1.08,0.00
1.16,0.01
1.23,0.01
1.33,0.00
1.39,0.02
1.39,0.02
1.30,0.03
1.19,0.05
1.09,0.03
0.98,0.04
0.95,0.02
0.95,0.02
0.98,0.06
1.00,0.00
0.99,0.03
1.01,0.02
1.03,0.05
1.04,0.07
1.07,0.04
1.05,0.05
1.06,0.07
1.06,0.07
1.10,0.05
1.15,0.09
1.17,0.07
1.26,0.09
1.26,0.09
1.25,0.09
1.20,0.05
1.14,0.09
1.07,0.08
1.04,0.10
0.99,0.10
0.99,0.10
0.98,0.10
1.03,0.09
1.02,0.11
1.01,0.10
1.08,0.09
1.05,0.12
1.07,0.14
1.07,0.12
1.08,0.12
1.08,0.14
1.10,0.12
1.13,0.12
1.24,0.16
1.22,0.13
1.22,0.13
1.12,0.12
1.10,0.15
1.07,0.13
1.05,0.17
1.02,0.14
0.99,0.17
1.02,0.15
1.02,0.15
1.03,0.17
1.01,0.16
1.03,0.18
1.04,0.19
1.04,0.19
1.06,0.21
1.06,0.18
1.04,0.18
1.04,0.18
1.05,0.18
1.10,0.20
1.10,0.20
1.23,0.19
1.24,0.21
1.17,0.18
1.10,0.21
1.07,0.18
1.01,0.21
0.98,0.23
0.98,0.23
0.99,0.21
0.99,0.23
1.03,0.23
1.00,0.23
1.00,0.23
1.00,0.24
1.05,0.24
1.03,0.22
1.04,0.28
1.04,0.28
1.02,0.24
1.05,0.25
1.07,0.24
1.15,0.26
1.20,0.26
1.13,0.24
1.12,0.26
1.08,0.28
1.06,0.29
0.99,0.26
0.98,0.26
0.98,0.26
1.01,0.30
1.04,0.29
1.01,0.27
1.00,0.31
1.03,0.29
1.04,0.30
1.05,0.30
1.03,0.29
1.02,0.30
1.02,0.33
1.02,0.32
1.02,0.32
1.05,0.30
1.07,0.31
1.15,0.31
1.12,0.34
1.10,0.35
1.08,0.35
1.07,0.35
1.07,0.35
0.99,0.30
0.97,0.35
0.98,0.35
1.02,0.36
1.04,0.35
1.03,0.36
1.03,0.33
1.01,0.35
1.00,0.35
0.97,0.36
0.99,0.37
1.00,0.37
1.04,0.38
1.04,0.39
1.12,0.38
1.12,0.38
1.12,0.40
1.06,0.40
1.04,0.40
0.99,0.39
0.95,0.38
0.99,0.42
0.98,0.42
0.96,0.41
0.98,0.42
0.98,0.42
0.99,0.40
1.02,0.43
1.01,0.41
0.99,0.43
1.04,0.43
1.01,0.44
0.99,0.43
1.03,0.44
1.05,0.44
1.09,0.44
1.09,0.44
1.09,0.46
1.06,0.44
1.02,0.48
0.97,0.46
0.93,0.44
0.95,0.45
0.98,0.45
0.99,0.45
0.98,0.47
0.99,0.46
0.98,0.48
0.98,0.48
0.98,0.48
0.98,0.49
0.97,0.49
0.99,0.48
0.98,0.48
0.98,0.50
1.03,0.49
1.09,0.48
1.09,0.48
1.01,0.51
1.02,0.52
1.03,0.49
0.98,0.52
0.96,0.52
0.96,0.52
0.94,0.53
0.93,0.50
0.93,0.50
0.97,0.52
0.95,0.51
0.98,0.54
0.95,0.52
0.96,0.53
0.96,0.54
0.95,0.53
0.94,0.53
0.95,0.53
0.95,0.53
1.05,0.56
1.03,0.54
1.04,0.55
1.00,0.56
1.00,0.56
0.96,0.54
0.93,0.56
0.96,0.57
0.97,0.57
0.97,0.57
0.95,0.56
0.95,0.57
0.93,0.57
0.93,0.57
0.97,0.58
0.97,0.57
0.99,0.59
0.94,0.58
0.96,0.59
0.98,0.56
0.98,0.58
1.00,0.57
1.00,0.59
1.00,0.61
1.00,0.61
0.95,0.60
0.97,0.64
0.93,0.62
0.91,0.59
0.93,0.58
0.93,0.63
0.91,0.65
0.91,0.65
0.94,0.64
0.95,0.64
0.96,0.62
0.97,0.61
0.96,0.60
0.96,0.60
0.97,0.65
1.00,0.64
1.02,0.61
1.02,0.64
0.98,0.66
0.98,0.63
1.00,0.65
1.00,0.65
0.95,0.66
0.94,0.67
0.94,0.66
0.97,0.66
0.92,0.67
0.92,0.67
0.93,0.68
0.93,0.67
0.96,0.65
0.96,0.66
0.94,0.69
0.94,0.68
0.95,0.70
0.97,0.69
1.00,0.70
0.99,0.68
0.95,0.70
0.94,0.68
0.94,0.68
0.92,0.68
0.95,0.71
0.93,0.69
0.91,0.69
0.95,0.71
0.92,0.72
0.95,0.73
0.96,0.71
0.92,0.68
0.92,0.68
0.92,0.72
0.96,0.74
0.94,0.71
0.94,0.72
0.92,0.74
0.95,0.73
0.95,0.73
0.99,0.75
0.95,0.74
0.95,0.76
0.96,0.75
0.90,0.77
0.90,0.72
0.90,0.77
0.89,0.72
0.91,0.78
0.86,0.76
0.86,0.76
0.92,0.78
0.86,0.76
0.88,0.78
0.88,0.78
0.94,0.79
0.91,0.78
0.91,0.79
0.90,0.78
0.89,0.77
0.95,0.79
1.01,0.83
0.96,0.80
0.95,0.80
0.95,0.80
0.94,0.81
0.94,0.80
0.90,0.81
0.90,0.81
0.92,0.81
0.88,0.79
0.94,0.83
0.91,0.81
0.93,0.82
0.91,0.82
0.93,0.84
0.92,0.83
0.94,0.87
0.89,0.82
0.89,0.82
0.91,0.81
0.90,0.88
0.90,0.88
0.93,0.85
0.93,0.87
0.93,0.87
0.88,0.84
0.88,0.84
0.90,0.86
0.91,0.87
0.91,0.85
0.91,0.85
0.92,0.84
0.92,0.88
0.89,0.87
0.87,0.88
0.88,0.88
0.95,0.90
0.93,0.86
0.93,0.86
0.92,0.88
0.92,0.89
0.87,0.88
0.94,0.91
0.93,0.88
0.96,0.90
0.92,0.87
0.90,0.90
0.90,0.89
0.90,0.89
0.90,0.89
0.89,0.89
0.90,0.88
0.89,0.92
0.87,0.90
0.88,0.92
0.88,0.92
0.86,0.92
0.85,0.90
0.85,0.92
0.87,0.94
0.89,0.94
0.91,0.95
0.92,0.93
0.92,0.93
0.91,0.91
0.90,0.94
0.89,0.90
0.89,0.94
0.86,0.93
0.87,0.96
0.88,0.93
0.89,0.94
0.86,0.95
0.88,0.94
0.91,0.97
0.91,0.97
0.91,0.94
0.88,0.94
0.91,0.97
0.90,0.97
0.91,0.97
0.91,0.97
0.93,1.00
0.92,0.97
0.90,0.96
0.89,0.98
0.91,0.97
0.89,0.97
0.87,0.98
0.90,1.03
0.86,1.00
0.88,1.00
0.87,1.01
0.87,1.01
0.88,1.00
0.87,0.99
0.87,1.02
0.89,1.02
0.92,0.97
0.88,1.01
0.87,1.05
0.86,1.00
0.90,0.99
0.92,1.02
0.92,1.01
0.92,1.02
0.89,1.03
0.92,1.04
0.92,1.04
0.89,1.05
0.90,1.04
0.84,1.03
0.88,1.04
0.90,1.04
0.89,1.02
0.89,1.03
0.89,1.03
0.87,1.04
0.91,1.05
0.87,1.05
0.93,1.08
0.87,1.02
0.89,1.06
0.88,1.07
0.90,1.05
0.90,1.04
0.92,1.06
0.95,1.08
0.95,1.11
0.89,1.09
0.89,1.09
0.90,1.09
0.87,1.09
0.90,1.08
0.86,1.06
0.88,1.07
0.88,1.09
0.89,1.06
0.89,1.10
0.88,1.08
0.86,1.11
0.84,1.10
0.84,1.10
0.88,1.11
0.89,1.09
0.92,1.11
0.88,1.11
0.88,1.10
0.87,1.11
0.92,1.11
0.93,1.12
0.90,1.12
0.90,1.12
0.91,1.13
0.93,1.12
0.90,1.12
0.90,1.12
0.90,1.12
0.88,1.13
0.87,1.13
0.88,1.14
0.86,1.12
0.91,1.15
0.89,1.16
0.89,1.16
0.89,1.15
0.89,1.15
0.89,1.15
0.87,1.17
0.92,1.16
0.93,1.17
0.93,1.17
0.91,1.15
0.87,1.16
0.91,1.15
0.89,1.11
0.90,1.14
0.88,1.16
0.88,1.17
0.91,1.17
0.89,1.19
0.89,1.18
0.89,1.18
0.88,1.19
0.85,1.20
0.83,1.17
0.84,1.18
0.86,1.19
0.86,1.19
0.88,1.19
0.91,1.20
0.89,1.20
0.87,1.18
0.92,1.18
0.89,1.20
0.88,1.20
0.88,1.20
0.86,1.22
0.84,1.21
0.88,1.23
0.86,1.23
0.86,1.21
0.91,1.20
0.90,1.22
0.90,1.22
0.86,1.22
0.85,1.24
0.82,1.23
0.80,1.23
0.87,1.21
0.87,1.22
0.88,1.25
0.88,1.23
0.88,1.26
0.88,1.22
0.84,1.20
0.84,1.20
0.86,1.23
0.85,1.26
0.86,1.24
0.84,1.24
0.87,1.25
0.89,1.30
0.86,1.28
0.86,1.26
0.85,1.25
0.84,1.27
0.84,1.27
0.86,1.27
0.85,1.28
0.85,1.23
0.87,1.26
0.85,1.26
0.89,1.29
0.84,1.28
0.86,1.30
0.90,1.29
0.89,1.29
0.92,1.33
0.85,1.30
0.87,1.29
0.87,1.29
0.83,1.29
0.86,1.29
0.85,1.30
0.85,1.31
0.84,1.28
0.80,1.29
0.85,1.33
0.84,1.31
0.87,1.32
0.86,1.35
0.88,1.32
0.90,1.33
0.90,1.33
0.81,1.31
0.86,1.33
0.85,1.34
0.85,1.33
0.87,1.30
0.86,1.32
0.89,1.32
0.87,1.33
0.87,1.33
0.84,1.33
0.81,1.35
0.83,1.38
0.84,1.36
0.83,1.35
0.80,1.34
0.80,1.34
0.84,1.34
0.86,1.35
0.87,1.35
0.87,1.35
0.88,1.34
0.90,1.38
0.86,1.36
0.85,1.36
0.85,1.35
0.85,1.38
0.88,1.35
0.88,1.35
0.87,1.37
0.89,1.36
0.87,1.38
0.90,1.41
0.90,1.41
0.84,1.39
0.81,1.36
0.87,1.40
0.83,1.37
0.85,1.38
0.86,1.37
0.86,1.37
0.88,1.38
0.85,1.38
0.86,1.39
0.87,1.41
0.85,1.41
0.85,1.40
0.85,1.40
0.86,1.41
0.88,1.39
0.88,1.39
0.87,1.41
0.88,1.41
0.85,1.42
0.88,1.44
0.84,1.44
0.84,1.44
0.86,1.43
0.84,1.41
0.88,1.39
0.85,1.44
0.89,1.42
0.86,1.43
0.82,1.42
0.88,1.44
0.88,1.44
0.85,1.43
0.88,1.41
0.86,1.47
0.87,1.43
0.89,1.41
0.92,1.43
0.95,1.43
0.96,1.45
0.96,1.45
0.94,1.47
0.90,1.46
0.90,1.43
0.89,1.44
0.88,1.46
0.88,1.46
0.88,1.45
0.90,1.46
0.87,1.46
0.84,1.45
0.88,1.47
0.84,1.44
0.84,1.43
0.82,1.44
0.80,1.40
0.80,1.40
0.77,1.38
0.73,1.31
0.78,1.34
0.80,1.42
0.75,1.36
0.75,1.36
0.79,1.38
0.76,1.36
0.77,1.35
0.77,1.41
0.77,1.38
0.78,1.39
0.76,1.40
0.75,1.38
0.75,1.38
0.78,1.43
0.82,1.43
0.79,1.43
0.81,1.44
0.82,1.46
0.82,1.46
0.78,1.42
0.82,1.47
0.82,1.47
0.81,1.43
0.86,1.44
0.83,1.45
0.86,1.48
0.82,1.46
0.82,1.46
0.76,1.44
0.75,1.43
0.79,1.43
0.77,1.46
0.77,1.46
0.79,1.49
0.77,1.47
0.76,1.46
0.77,1.48
0.77,1.48
0.76,1.46
0.80,1.47
0.79,1.49
0.78,1.49
0.74,1.44
0.76,1.47
0.75,1.45
0.82,1.47
0.82,1.47
0.78,1.48
0.80,1.49
0.79,1.48
0.76,1.51
0.72,1.47
0.76,1.49
0.76,1.49
0.73,1.48
0.75,1.52
0.73,1.49
0.73,1.49
0.75,1.46
0.77,1.49
0.77,1.49
0.83,1.52
0.83,1.52
0.77,1.50
0.79,1.49
0.77,1.48
0.81,1.52
0.77,1.52
0.77,1.52
0.78,1.53
0.77,1.51
0.76,1.51
0.76,1.51
0.74,1.53
0.77,1.55
0.75,1.55
0.77,1.51
0.76,1.53
0.76,1.53
0.77,1.53
0.76,1.52
0.76,1.53
0.74,1.52
0.79,1.54
0.79,1.54
0.75,1.55
0.74,1.54
0.74,1.54
0.81,1.53
0.77,1.55
0.77,1.51
0.84,1.57
0.77,1.54
0.77,1.54
0.77,1.59
0.79,1.59
0.76,1.55
0.74,1.56
0.77,1.59
0.77,1.59
0.76,1.58
0.75,1.56
0.76,1.57
0.76,1.57
0.80,1.59
0.76,1.59
0.80,1.61
0.80,1.61
0.79,1.60
0.78,1.56
0.79,1.59
0.83,1.61
0.78,1.59
0.83,1.63
0.83,1.63
0.81,1.61
0.76,1.60
0.81,1.63
0.78,1.63
0.78,1.63
0.76,1.59
0.78,1.61
0.76,1.62
0.78,1.66
0.77,1.63
0.77,1.63
0.73,1.63
0.79,1.62
0.78,1.62
0.81,1.65
0.77,1.64
0.77,1.64
0.81,1.61
0.79,1.64
0.78,1.64
0.83,1.67
0.77,1.66
0.77,1.66
0.74,1.61
0.77,1.64
0.79,1.66
0.78,1.63
0.75,1.67
0.73,1.60
0.73,1.60
0.81,1.68
0.76,1.64
0.78,1.65
0.74,1.65
0.74,1.65
0.76,1.68
0.76,1.67
0.81,1.66
0.81,1.67
0.81,1.67
0.83,1.69
0.78,1.67
0.76,1.67
0.78,1.68
0.80,1.66
0.80,1.66
0.76,1.70
0.76,1.67
0.76,1.67
0.76,1.67
0.73,1.67
0.77,1.69
0.78,1.68
0.77,1.69
0.78,1.74
0.78,1.74
0.74,1.68
0.79,1.71
0.80,1.70
0.81,1.69
0.76,1.69
0.76,1.69
0.78,1.73
0.85,1.75
0.74,1.71
0.74,1.71
0.76,1.71
0.79,1.71
0.79,1.71
1.43,1.93
1.38,1.92
0.96,1.89
0.96,1.89
0.61,1.92
0.52,1.90
0.50,1.90
0.48,1.92
0.43,1.89
0.43,1.89
0.44,1.91
0.45,1.90
0.43,1.90
0.45,1.90
0.44,1.89
0.44,1.89
0.43,1.89
0.43,1.92
0.43,1.87
0.41,1.87
0.43,1.86
0.43,1.86
0.45,1.88
0.44,1.88
0.43,1.88
0.44,1.87
0.44,1.87
0.44,1.86
0.43,1.85
0.45,1.86
0.43,1.89
0.43,1.89
0.42,1.86
0.44,1.83
0.42,1.86
0.43,1.86
0.43,1.86
0.43,1.84
0.42,1.85
0.43,1.84
0.43,1.83
0.45,1.85
0.45,1.85
0.43,1.84
0.44,1.84
0.40,1.83
0.44,1.84
0.45,1.85
0.45,1.85
0.45,1.83
0.45,1.84
0.44,1.82
0.44,1.82
0.43,1.83
0.43,1.85
0.42,1.83
0.44,1.83
0.42,1.82
0.42,1.82
0.43,1.83
0.43,1.81
0.42,1.83
0.44,1.80
0.44,1.80
0.43,1.82
0.43,1.80
0.43,1.82
0.43,1.82
0.43,1.81
0.40,1.82
0.43,1.81
0.42,1.81
0.43,1.81
0.43,1.81
0.44,1.79
0.43,1.79
0.42,1.77
0.43,1.76
0.43,1.76
0.44,1.78
0.40,1.77
0.40,1.77
0.43,1.76
0.43,1.76
0.42,1.77
0.43,1.75
0.43,1.78
0.43,1.77
0.43,1.76
0.44,1.77
0.41,1.77
0.41,1.77
0.43,1.76
0.39,1.76
0.43,1.74
0.43,1.74
0.42,1.74
0.40,1.76
0.42,1.74
0.42,1.74
0.45,1.75
0.43,1.74
0.42,1.76
0.43,1.75
0.44,1.75
0.44,1.75
0.43,1.76
0.43,1.74
0.43,1.72
0.42,1.74
0.42,1.74
0.41,1.74
0.45,1.71
0.40,1.70
0.43,1.69
0.43,1.69
0.43,1.71
0.44,1.72
0.43,1.71
0.43,1.72
0.43,1.72
0.45,1.72
0.43,1.72
0.43,1.72
0.43,1.69
0.43,1.71
0.43,1.71
0.43,1.71
0.43,1.69
0.43,1.71
0.40,1.69
0.42,1.67
0.42,1.67
0.41,1.67
0.43,1.69
0.43,1.70
0.44,1.69
0.44,1.69
0.43,1.71
0.43,1.69
0.44,1.68
0.44,1.68
0.43,1.67
0.41,1.66
0.42,1.68
0.47,1.67
0.41,1.66
0.41,1.66
0.41,1.65
0.44,1.69
0.43,1.65
0.43,1.68
0.40,1.66
0.40,1.66
0.39,1.66
0.40,1.64
0.43,1.67
0.43,1.67
0.44,1.63
0.41,1.64
0.45,1.66
0.45,1.66
0.43,1.65
0.43,1.64
0.40,1.64
0.44,1.64
